sofascore_player_id,player_name,position,matches_played,total_minutes,avg_rating,goals_p90,assists_p90,shots_p90,xg_p90,xa_p90,passes_p90,key_passes_p90,pass_accuracy,duels_won_p90,interceptions_p90,tackles_p90,total_injuries,total_days_absent,total_matches_missed,avg_days_per_injury,team_tm,position_tm,nationality,market_value_eur,market_value_sofascore,target_value_eur,log_target_value
192442,Raul Jimenez,F,22,1695.0,7.163636363636363,0.5242465788387326,0.1615018952339526,3.732132445190649,0.5182390700978987,0.0887026870092804,21.96310393424658,0.7369773891490876,0.7117816124959506,6.088942072275975,0.4782587496970203,1.0624614090486626,0,0,0.0,0.0,Fulham,Delantero centro,Fulham FC,5000000.0,4200000.0,5000000.0,15.424948670398354
193554,Will Hughes,M,22,1625.0,6.877272727272728,0.0,0.1384778012684989,0.933477959756609,0.0877897793809424,0.1080268373538554,40.46721574200964,1.4867165538369125,0.8024163975382064,5.781469487165609,0.9126647357189236,3.341237235957534,0,0,0.0,0.0,,,,,5500000.0,5500000.0,15.520258832020865
195850,Ruslan Malinovskyi,M,5,252.0,7.220000000000001,0.0,0.6428571428571428,2.5749496981891347,0.0724611041247484,0.209251212140845,52.25945674044266,1.7642857142857142,0.8480118425635667,7.187042253521126,0.2535211267605634,3.373521126760564,0,0,0.0,0.0,,,,,2600000.0,2600000.0,14.77102238760702
198038,Christian Walton,G,6,540.0,6.75,0.0,0.0,0.0,0.0,0.0007922866666666,33.166666666666664,0.1666666666666666,0.6349929889571873,0.5,0.0,0.0,0,0,0.0,0.0,,,,,1300000.0,1300000.0,14.077875591662238
208988,Pablo Mari,D,31,2709.0,7.029032258064516,0.0,0.0,0.2258064516129032,0.0503333333333333,0.008331140860215,56.32258064516129,0.1290322580645161,0.9027995774758358,4.129032258064516,2.021505376344086,1.3440860215053765,11,431,60.0,39.18181818181818,Fiorentina,Defensa central,Al-Hilal SFC,3500000.0,2700000.0,3500000.0,15.068273812173889
209768,Pierrick Capelle,M,5,328.0,6.659999999999999,0.0,0.0,0.4675324675324676,0.0881298701298701,0.0851756440174856,35.117123018581935,0.4675324675324676,0.8495019902697921,6.150376406535776,1.1086416076445986,3.44649311968746,0,0,0.0,0.0,,,,,220000.0,220000.0,12.301387370778713
210082,Javier Manquillo,D,8,488.0,6.55,0.0,0.0,0.0,0.0,0.0154258848269174,60.08441891100703,0.0,0.8988273559412083,2.1621048009367683,1.420191744730679,1.3027298009367685,10,238,38.0,23.8,Celta Vigo,Lateral derecho,Retirado,1000000.0,,1000000.0,13.815511557963774
216308,Adam Webster,D,6,480.0,7.016666666666667,0.0,0.0,0.0,0.0,0.0141288903759398,74.19548872180451,0.3333333333333333,0.85157107298091,3.452380952380953,2.0964912280701755,0.9047619047619048,15,742,93.0,49.46666666666667,Brighton,Defensa central,Brighton & Hove Albion,11000000.0,5200000.0,11000000.0,16.213405921671733
217784,Patric,D,7,555.0,6.6000000000000005,0.1477832512315271,0.0,0.2906403940886699,0.5488551724137931,0.0114324705066854,60.750879662209705,0.0,0.8784200939838082,2.580577058409571,0.4285714285714285,1.004926108374384,15,393,49.0,26.2,Lazio,Defensa central,SS Lazio,2500000.0,1400000.0,2500000.0,14.731801689838347
218616,Portu,F,10,544.0,6.75,0.0,0.374025974025974,0.7794138294138294,0.222016361003861,0.1587142112929745,22.73861336462143,1.5821834415584417,0.7422632241302318,4.650471196741358,0.0,1.8002880184331798,4,320,36.0,80.0,Girona,Extremo derecho,Girona FC,1800000.0,1600000.0,1800000.0,14.403297778421797
219572,Joel Veltman,D,19,1647.0,6.915789473684211,0.0,0.0,0.3376623376623376,0.0973337662337662,0.0722902110550679,40.582700726321264,0.3233082706766917,0.8006313821691426,6.026373108018206,0.976670144260172,2.358963895491782,15,646,93.0,43.06666666666667,Brighton,Lateral derecho,Brighton & Hove Albion,4000000.0,2600000.0,4000000.0,15.201805169084134
220223,Andrea Belotti,F,7,469.0,6.871428571428572,0.169172932330827,0.0,1.7011913469652644,0.1284662479622779,0.0129820983703514,15.412667804301522,0.7435548283762569,0.7893418906023948,5.834039177473193,0.0,1.1806948613404409,0,0,0.0,0.0,,,,,1400000.0,1400000.0,14.151983508870948
226974,Marc Kempf,D,29,2506.0,7.031034482758621,0.0,0.0,0.7044334975369457,0.1431428571428571,0.0406897352056983,59.09492743975503,0.3596059113300492,0.872251740614789,5.471042471042471,1.103448275862069,1.0101184928771136,0,0,0.0,0.0,,,,,3400000.0,3400000.0,15.039286283703994
226978,Julian Brandt,F,6,485.0,7.55,0.3575989782886335,0.7436212234440056,1.8297163362048776,0.1731556110283836,0.1588008953468984,44.91561955508241,2.423537548076497,0.8166818422985406,2.1907839534110667,0.0,1.071607771965411,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,F,6,485.0,7.55,0.3575989782886335,0.7436212234440056,1.8297163362048776,0.1731556110283836,0.1588008953468984,44.91561955508241,2.423537548076497,0.8166818422985406,2.1907839534110667,0.0,1.071607771965411,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,F,6,485.0,7.55,0.3575989782886335,0.7436212234440056,1.8297163362048776,0.1731556110283836,0.1588008953468984,44.91561955508241,2.423537548076497,0.8166818422985406,2.1907839534110667,0.0,1.071607771965411,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,F,6,485.0,7.55,0.3575989782886335,0.7436212234440056,1.8297163362048776,0.1731556110283836,0.1588008953468984,44.91561955508241,2.423537548076497,0.8166818422985406,2.1907839534110667,0.0,1.071607771965411,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,F,6,485.0,7.55,0.3575989782886335,0.7436212234440056,1.8297163362048776,0.1731556110283836,0.1588008953468984,44.91561955508241,2.423537548076497,0.8166818422985406,2.1907839534110667,0.0,1.071607771965411,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,F,6,485.0,7.55,0.3575989782886335,0.7436212234440056,1.8297163362048776,0.1731556110283836,0.1588008953468984,44.91561955508241,2.423537548076497,0.8166818422985406,2.1907839534110667,0.0,1.071607771965411,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,F,6,485.0,7.55,0.3575989782886335,0.7436212234440056,1.8297163362048776,0.1731556110283836,0.1588008953468984,44.91561955508241,2.423537548076497,0.8166818422985406,2.1907839534110667,0.0,1.071607771965411,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,F,6,485.0,7.55,0.3575989782886335,0.7436212234440056,1.8297163362048776,0.1731556110283836,0.1588008953468984,44.91561955508241,2.423537548076497,0.8166818422985406,2.1907839534110667,0.0,1.071607771965411,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,M,21,1737.0,7.004761904761905,0.0968801313628899,0.312322411904628,1.7001658822309849,0.2281642719288867,0.2864316405179894,41.36071453169513,2.2715218820813443,0.8212854820501476,2.684851955276096,0.7018494178040255,0.9739261824604448,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,M,21,1737.0,7.004761904761905,0.0968801313628899,0.312322411904628,1.7001658822309849,0.2281642719288867,0.2864316405179894,41.36071453169513,2.2715218820813443,0.8212854820501476,2.684851955276096,0.7018494178040255,0.9739261824604448,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,M,21,1737.0,7.004761904761905,0.0968801313628899,0.312322411904628,1.7001658822309849,0.2281642719288867,0.2864316405179894,41.36071453169513,2.2715218820813443,0.8212854820501476,2.684851955276096,0.7018494178040255,0.9739261824604448,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,M,21,1737.0,7.004761904761905,0.0968801313628899,0.312322411904628,1.7001658822309849,0.2281642719288867,0.2864316405179894,41.36071453169513,2.2715218820813443,0.8212854820501476,2.684851955276096,0.7018494178040255,0.9739261824604448,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,M,21,1737.0,7.004761904761905,0.0968801313628899,0.312322411904628,1.7001658822309849,0.2281642719288867,0.2864316405179894,41.36071453169513,2.2715218820813443,0.8212854820501476,2.684851955276096,0.7018494178040255,0.9739261824604448,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,M,21,1737.0,7.004761904761905,0.0968801313628899,0.312322411904628,1.7001658822309849,0.2281642719288867,0.2864316405179894,41.36071453169513,2.2715218820813443,0.8212854820501476,2.684851955276096,0.7018494178040255,0.9739261824604448,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,M,21,1737.0,7.004761904761905,0.0968801313628899,0.312322411904628,1.7001658822309849,0.2281642719288867,0.2864316405179894,41.36071453169513,2.2715218820813443,0.8212854820501476,2.684851955276096,0.7018494178040255,0.9739261824604448,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
226978,Julian Brandt,M,21,1737.0,7.004761904761905,0.0968801313628899,0.312322411904628,1.7001658822309849,0.2281642719288867,0.2864316405179894,41.36071453169513,2.2715218820813443,0.8212854820501476,2.684851955276096,0.7018494178040255,0.9739261824604448,15,173,27.0,11.533333333333331,,,,,21000000.0,21000000.0,16.860033043306743
227224,Miloš Veljković,D,12,937.0,6.666666666666667,0.0,0.0833333333333333,0.1666666666666666,0.2815,0.0628400444512195,57.28252032520325,0.4166666666666667,0.8823250756318126,3.266260162601626,0.1666666666666666,0.9166666666666666,0,0,0.0,0.0,,,,,2300000.0,2300000.0,14.648420115681892
227672,Jonathan Tah,D,32,2880.0,7.121875,0.09375,0.0,0.71875,0.0787785714285714,0.0549719540624999,67.3125,0.15625,0.921709452520852,3.25,1.09375,0.59375,15,223,46.0,14.866666666666667,Bayer Leverkusen,Defensa central,Bayern Múnich,30000000.0,28000000.0,30000000.0,17.216707972959764
227862,Wesley Said,F,11,727.0,6.854545454545455,0.207680250783699,0.0,1.5464479233021942,0.5942359246866886,0.0877649697026414,20.303904272103967,0.681036609486055,0.8003785410900036,3.917297591695799,0.2180108292960958,1.5951903627889927,15,652,88.0,43.46666666666667,Lens,Mediapunta,RC Lens,3000000.0,4200000.0,3000000.0,14.914123179965662
227864,Alessio Romagnoli,D,30,2626.0,7.026666666666667,0.0666666666666666,0.0,0.6666666666666666,0.163175,0.0090758175901639,58.45464480874317,0.3,0.9170727161050708,4.815846994535519,0.9333333333333332,1.5825136612021855,15,210,38.0,14.0,Lazio,Defensa central,SS Lazio,7000000.0,7200000.0,7000000.0,15.76142084987672
227894,Jesper Karlstrom,M,37,3189.0,6.767567567567568,0.0,0.081081081081081,0.3647493647493647,0.0580880341880341,0.0385143645874572,43.817709484661535,0.5738615327656423,0.8181079769841683,3.4239807792889985,0.9563979153020248,1.6635316635316637,0,0,0.0,0.0,Bologna,Extremo izquierdo,FC Utrecht,4000000.0,4099999.0,4000000.0,15.201805169084134
227922,Jose Gaya,D,21,1697.0,6.961904761904761,0.0,0.0,0.6110438069393294,0.1082496930122116,0.1277872977336122,36.41420148431192,0.914615235510758,0.8000267814405996,4.461472421203542,1.3285352770241423,2.877020406430751,0,0,0.0,0.0,,,,,5400000.0,5400000.0,15.501909696719672
